iter,rot_x,rot_y,rot_z,rot_w,mean_x,mean_y,mean_z,mean_w,roll,pitch,yaw,mean_roll,mean_pitch,mean_yaw
869,-0.759635,0.528696,-0.378728,-0.318578,-0.0367176,0.00790181,0.0185026,0.0205688,0.309218,0.388421,2.53357,0.0760644,-0.0259657,0.0552171
870,0.846543,-0.226423,-0.481766,-0.00516201,-0.0357024,0.00763247,0.0179276,0.0205393,3.08487,0.502669,-0.26135,0.0795228,-0.0253581,0.0548532
871,0.0310639,0.157191,0.98708,-0.628866,-0.0356257,0.00780418,0.0190403,0.0197937,-2.22742,-1.40987,1.37569,0.0768742,-0.0269477,0.0563697
872,0.382839,0.328983,-0.863252,0.268607,-0.0351458,0.0081725,0.0180285,0.020079,-2.06472,1.04168,0.709883,0.0744183,-0.0257222,0.0571191
873,0.813003,-0.575222,0.0902556,-0.916725,-0.0341743,0.00750424,0.0181112,0.0190059,0.575683,-0.0903786,-0.61576,0.0749924,-0.0257962,0.0563484
874,0.994539,-0.100277,0.0289221,0.868765,-0.0329973,0.00738092,0.0181236,0.0199782,-1.02992,-0.0289261,-0.100488,0.0737282,-0.0257998,0.0561689
875,0.247606,-0.129366,-0.960185,-0.78855,-0.0326766,0.00722464,0.0170055,0.0190542,-0.477488,1.28766,-0.481458,0.0730983,-0.0242987,0.0555545
876,0.585548,-0.63659,0.501883,0.424983,-0.0319709,0.00648969,0.0175591,0.0195175,-1.91129,-0.525775,-0.827138,0.070833,-0.0248712,0.0545469
877,0.530342,-0.752014,0.391423,-0.769356,-0.0313297,0.00562481,0.0179854,0.018618,1.20244,-0.402178,-0.95657,0.0721233,-0.0253014,0.0533939
878,0.362266,0.81124,-0.458969,-0.816165,-0.0308814,0.00654236,0.0174421,0.0176673,0.61068,0.476835,1.15081,0.0727367,-0.0247295,0.0546438
879,-0.816871,0.353956,-0.455452,0.131318,-0.0317756,0.0069376,0.0169041,0.0177965,-2.31893,0.47288,2.73271,0.0700158,-0.0241634,0.0576905
880,0.656255,-0.341528,0.672821,-0.3552,-0.0309937,0.00654162,0.0176495,0.0173727,2.52828,-0.738016,-0.479849,0.0728093,-0.0249746,0.0570797
881,0.434464,-0.816126,-0.381024,-0.84088,-0.0304654,0.00560783,0.017197,0.0163985,0.00184342,0.390904,-1.08161,0.0727287,-0.0245025,0.0557872
882,0.524427,0.432592,-0.733376,-0.140135,-0.0298363,0.00609194,0.016346,0.016221,3.1303,0.823275,0.689732,0.0761954,-0.0235413,0.056506
883,-0.470815,-0.192672,0.860936,-0.167724,-0.0303357,0.00586684,0.0173025,0.0160127,-1.32816,-1.03711,-2.75315,0.0746049,-0.0246892,0.053324
884,0.281494,-0.702271,-0.653893,-0.787801,-0.0299829,0.00506578,0.0165432,0.0151034,-0.137144,0.712719,-1.18957,0.0743654,-0.023855,0.051918
885,-0.983733,0.130259,0.123701,-0.0151514,-0.0310606,0.00520724,0.0166643,0.0150692,1.29301,-0.124019,3.00995,0.0757424,-0.0239682,0.0552604
886,0.941321,0.0973479,0.323168,-0.975328,-0.0299631,0.00531123,0.0170102,0.0139514,0.266543,-0.329076,0.10305,0.0759577,-0.0243126,0.0553144
887,0.424558,0.64556,-0.634826,-0.248055,-0.0294507,0.00603305,0.0162754,0.013656,2.92646,0.687783,0.989056,0.0791714,-0.0235098,0.0563671
888,-0.434625,-0.464854,0.77137,-0.309715,-0.029907,0.00550277,0.0171257,0.0132919,-0.244689,-0.880991,-2.3226,0.0788067,-0.0244754,0.0536881
889,0.662947,-0.407592,-0.627989,0.911221,-0.0291276,0.0050381,0.0164,0.0143019,-0.124702,0.678967,-0.551244,0.0785778,-0.0236841,0.0530076
890,0.981891,0.125412,0.141995,0.960213,-0.0279916,0.00517335,0.0165411,0.0153647,0.52475,-0.142477,0.127038,0.0790791,-0.0238176,0.0530908
891,0.723145,0.0068018,-0.690663,0.409008,-0.0271486,0.00517518,0.0157474,0.0158065,-2.22519,0.762405,0.00940558,0.0764929,-0.0229352,0.0530417
892,0.096456,-0.124956,-0.987462,0.275061,-0.02701,0.00502929,0.0146227,0.0160972,1.58673,1.41228,-0.913414,0.078186,-0.0213262,0.0519583
893,0.354392,0.0429825,-0.934108,-0.294697,-0.0265829,0.00507179,0.0135603,0.0157491,2.49224,1.20575,0.120696,0.0808893,-0.0199521,0.0520352
894,-0.381836,0.85777,-0.344139,0.368588,-0.0269803,0.00602559,0.0131602,0.0161438,2.22555,0.351322,1.98961,0.0832883,-0.0195368,0.0542026
895,-0.666311,0.725099,-0.173957,-0.363503,-0.0276946,0.00682902,0.0129512,0.0157196,1.34121,0.174847,2.31397,0.0846938,-0.0193196,0.0567274
896,0.489917,0.344899,-0.800641,0.526733,-0.0271169,0.00720633,0.0120431,0.01629,-1.51428,0.928364,0.613403,0.0829092,-0.0182619,0.0573487
897,-0.173783,0.868517,-0.464197,-0.304044,-0.0272805,0.00816655,0.0115122,0.0159328,-1.57264,0.482727,1.76828,0.0810635,-0.0177034,0.0592561
898,-0.511488,-0.62532,-0.589368,-0.477682,-0.0278197,0.0074611,0.0108431,0.0153832,-0.686133,0.630276,-2.25639,0.0802092,-0.0169818,0.0566774
899,-0.178058,0.609791,-0.772302,0.273572,-0.0279868,0.0081311,0.00997194,0.0156704,-2.89912,0.882457,1.8549,0.0768951,-0.0159813,0.0586777
900,0.188404,0.721329,-0.666475,-0.499501,-0.0277463,0.00892355,0.00922034,0.0150979,2.30525,0.72947,1.31531,0.0793711,-0.0151531,0.0600739
901,0.471954,0.310689,-0.825065,0.643096,-0.0271917,0.00925847,0.00829438,0.0157949,-1.1333,0.970317,0.582189,0.0780252,-0.0140593,0.0606534
902,0.153376,0.541186,-0.826797,-0.758659,-0.0269916,0.00984819,0.00736856,0.0149363,0.672709,0.97339,1.29463,0.0786845,-0.0129646,0.0620215
903,-0.876417,0.323791,0.356445,0.0205054,-0.0279322,0.0101959,0.00775513,0.0149425,1.37557,-0.36446,2.7877,0.0801207,-0.0133538,0.0650399
904,0.0438227,-0.228709,-0.972508,0.129373,-0.0278528,0.00993158,0.00667077,0.0150691,1.6259,1.33577,-1.38148,0.0818306,-0.0118614,0.0634398
905,0.708695,-0.635117,0.30721,-0.408813,-0.027039,0.00921882,0.00700286,0.0146007,-2.10501,-0.312259,-0.7307,0.0794142,-0.0121934,0.0625623
906,-0.302935,-0.952764,-0.021719,0.149978,-0.0273435,0.00815703,0.00697116,0.0147501,2.59818,0.0217208,-1.87864,0.0821943,-0.0121559,0.0604197
907,-0.561103,0.804694,0.193989,-0.467601,-0.027932,0.00903524,0.00717735,0.0142183,-0.250355,-0.195226,2.1797,0.0818277,-0.0123578,0.0627563
908,0.163806,0.69952,0.695586,-0.754955,-0.0277208,0.00979568,0.00793551,0.0133712,-0.908665,-0.769235,1.34077,0.0807368,-0.0131913,0.0641638
909,-0.645584,-0.569442,-0.508879,-0.377041,-0.0284005,0.00915846,0.00736696,0.0129417,-0.330842,0.533882,-2.41878,0.080284,-0.0125895,0.0614323
910,-0.4881,-0.773223,-0.404828,0.146824,-0.0289057,0.0082987,0.006914,0.0130889,1.82018,0.41679,-2.13388,0.082196,-0.0121177,0.0590198
911,0.102606,-0.724883,0.681188,-0.394843,-0.0287613,0.00749389,0.00765414,0.0126411,-1.36199,-0.749384,-1.43018,0.0806107,-0.012927,0.0573852
912,0.547825,0.197754,0.812885,-0.0817142,-0.0281291,0.00770251,0.00853707,0.0125376,2.77628,-0.949088,0.346423,0.0835665,-0.0139534,0.0577021
913,0.363537,0.914011,0.18007,0.362485,-0.0277001,0.00869518,0.00872495,0.0129209,-2.35563,-0.181058,1.19224,0.0808949,-0.0141365,0.0589447
914,-0.722654,-0.15238,0.674205,0.217689,-0.0284605,0.00851895,0.00945304,0.0131449,0.723316,-0.739887,-2.93378,0.0815977,-0.0149305,0.0556704
915,0.686638,-0.185939,0.702819,0.230917,-0.027679,0.00830643,0.0102108,0.0133829,2.74236,-0.779353,-0.264454,0.0845057,-0.0157659,0.0553206
916,0.285902,0.935525,0.207493,0.20577,-0.0273366,0.00931867,0.0104262,0.013593,2.46761,-0.209012,1.2742,0.0871073,-0.0159769,0.0566512
917,-0.897156,0.0310073,0.440625,0.0915665,-0.0282852,0.00934232,0.0108953,0.013678,0.979857,-0.456295,3.10704,0.0880809,-0.0164571,0.0599777
918,-0.570644,0.14179,0.808864,-0.450654,-0.028876,0.0094866,0.0117646,0.0131722,-3.13899,-0.942217,2.89805,0.0845655,-0.0174655,0.0630693
919,-0.654841,0.705599,0.270763,0.313847,-0.0295571,0.0102441,0.0120464,0.0134994,0.816224,-0.274186,2.3189,0.0853617,-0.0177449,0.065524
920,0.936184,0.350817,-0.0220561,0.311535,-0.0285074,0.0106143,0.0120093,0.0138233,2.50125,0.0220579,0.358535,0.0879876,-0.0177016,0.0658424
921,0.861536,-0.157909,0.482515,-0.684981,-0.027541,0.0104313,0.0125202,0.0130646,-1.51585,-0.503524,-0.181276,0.0862462,-0.0182291,0.0655741
922,0.525448,-0.832456,-0.175843,-0.697655,-0.0269412,0.00951708,0.0123159,0.0122937,1.19325,0.176762,-1.00775,0.0874469,-0.0180176,0.06441
923,-0.0152211,0.975759,-0.218319,-0.140604,-0.0269285,0.0105639,0.012066,0.0121281,-2.51459,0.220091,1.58639,0.0846278,-0.0177597,0.066059
924,0.8909,-0.361657,0.274776,-0.861353,-0.0259352,0.0101611,0.0123503,0.0111827,1.01962,-0.278357,-0.385621,0.0856397,-0.0180417,0.0655701
925,-0.472126,0.0220401,-0.881255,0.466658,-0.0264176,0.0101739,0.0113843,0.0116752,2.20067,1.07851,3.09494,0.0879262,-0.0168562,0.0688451
926,-0.745926,-0.0579181,-0.663505,-0.118314,-0.0271946,0.0101004,0.0106555,0.0115348,0.880305,0.725494,-3.0641,0.0887819,-0.0160545,0.0654618
927,0.314848,0.45508,-0.83293,0.798489,-0.0268256,0.0105804,0.00974545,0.0123837,0.198764,0.984382,0.965561,0.0889005,-0.0149753,0.0664328
928,-0.763979,-0.451418,-0.46104,-0.296464,-0.02762,0.0100826,0.00923814,0.0120509,-2.51776,0.479166,-2.60791,0.0860916,-0.0144428,0.063551
929,-0.23875,0.961018,0.139437,0.308508,-0.0278472,0.0111062,0.00937828,0.01237,-2.27298,-0.139893,1.8143,0.0835523,-0.0145779,0.0654355
930,0.338375,-0.789603,-0.511888,-0.667456,-0.0274534,0.0102452,0.00881778,0.011639,0.873722,0.537381,-1.16593,0.0844019,-0.0139844,0.0641115
931,-0.292598,-0.829449,0.475816,0.0164948,-0.0277382,0.00934329,0.00931939,0.0116442,-2.39899,-0.495892,-1.90993,0.0817345,-0.014502,0.0619911
932,-0.997217,0.00792372,-0.0741283,-0.0205911,-0.0287784,0.00934177,0.00922986,0.0116096,0.956302,0.0741964,3.13365,0.0826728,-0.0144068,0.0652869
933,-0.421236,0.892008,0.163955,0.443222,-0.0291991,0.0102878,0.00939569,0.0120722,-1.46404,-0.164698,2.01199,0.081015,-0.0145679,0.0673734
934,-0.523328,0.0405982,-0.851164,-0.231669,-0.0297281,0.0103203,0.00847432,0.0118113,0.85033,1.0182,3.06417,0.0818387,-0.0134622,0.0705819
935,-0.0837527,-0.664524,-0.742559,-0.676466,-0.0297859,0.00959851,0.00767108,0.0110752,-0.866909,0.836882,-1.69617,0.080824,-0.0125527,0.0686924
936,0.473774,0.32327,-0.819167,-0.829469,-0.0292479,0.00993363,0.0067877,0.0101771,0.839557,0.959957,0.598768,0.0816346,-0.0115137,0.0692587
937,0.973146,0.222334,0.0596182,-0.647439,-0.0281781,0.0101603,0.00684409,0.00947531,-1.72833,-0.0596535,0.224614,0.079703,-0.0115651,0.0694245
938,-0.449586,-0.376576,0.809977,0.476532,-0.0286274,0.00974802,0.00770031,0.00997324,2.76709,-0.944113,-2.44434,0.082568,-0.0125593,0.0667446
939,-0.78108,-0.0767538,-0.619696,-0.19027,-0.0294287,0.00965589,0.00703215,0.00975998,1.50594,0.668355,-3.04364,0.0840838,-0.0118341,0.0634321
940,-0.607137,-0.0687635,-0.791616,0.411446,-0.0300433,0.00957247,0.00618253,0.0101873,2.60861,0.913449,-3.02881,0.0867695,-0.0108498,0.0601425
941,-0.235491,0.968271,-0.0836406,-0.58635,-0.0302616,0.0105913,0.00608707,0.00955337,0.751945,0.0837385,1.80937,0.0874764,-0.0107493,0.0620014
942,-0.983697,0.0531458,0.171801,-0.0150594,-0.0312738,0.0106365,0.00626299,0.00952724,0.269528,-0.172657,3.08762,0.0876696,-0.0109211,0.0652133
943,-0.359709,0.876948,-0.318703,0.0677742,-0.0316221,0.0115551,0.00591838,0.00958901,-2.42288,0.324361,1.96005,0.0850073,-0.0105656,0.0672227
944,-0.00211652,0.976555,0.215257,-0.622162,-0.0315908,0.0125774,0.00614014,0.00891978,0.769063,-0.216955,1.57296,0.085732,-0.0107842,0.0688178
945,0.922262,-0.129975,-0.364059,0.96246,-0.0305814,0.0124265,0.00574839,0.00992882,-0.409342,0.372622,-0.140009,0.0852081,-0.0103785,0.0685968
946,0.112626,0.306514,-0.94518,0.0662125,-0.0304301,0.0127374,0.00474318,0.00998832,-2.04087,1.23814,1.21867,0.0829606,-0.00905871,0.0698125
947,0.373289,0.304357,0.876369,0.17565,-0.0300037,0.0130453,0.00566359,0.0101632,-3.12948,-1.06827,0.684025,0.0795684,-0.0101772,0.0704611
948,0.550648,0.575832,-0.604321,-0.84666,-0.0293912,0.013639,0.00502015,0.00925943,0.842014,0.648914,0.807751,0.0803727,-0.00948196,0.0712388
949,0.524833,0.238982,0.816969,0.486349,-0.0288072,0.0138765,0.00587573,0.00976216,-2.18396,-0.956135,0.427293,0.0779867,-0.0104795,0.071614
950,0.564841,0.619567,-0.545061,-0.158849,-0.0281823,0.014514,0.0052958,0.00958467,3.0408,0.576462,0.83157,0.0811054,-0.00986165,0.072414
951,0.722782,0.275198,-0.633918,0.267689,-0.0273927,0.0147881,0.00462365,0.00985607,-2.42513,0.686609,0.363801,0.0784701,-0.00912929,0.0727204
952,0.529967,-0.582101,-0.616679,-0.72833,-0.0268072,0.0141612,0.00397102,0.00908067,-1.47621,0.664517,-0.832244,0.076837,-0.00842168,0.0717698
953,-0.710713,0.671489,-0.209737,0.307544,-0.0275249,0.0148509,0.00374677,0.00939385,1.77909,0.211306,2.38456,0.0786232,-0.00819112,0.0741966
954,0.037408,0.707176,-0.706047,0.67077,-0.0274568,0.0155766,0.00300275,0.0100871,1.49264,0.783901,1.51795,0.0801054,-0.00736083,0.07571
955,0.776061,-0.169027,0.607585,-0.232262,-0.0266154,0.0153833,0.00363582,0.00983335,2.71639,-0.653016,-0.214452,0.0828659,-0.00803691,0.0754062
956,0.621722,0.717953,-0.313059,0.900468,-0.0259372,0.0161182,0.00330455,0.010765,0.15608,0.318413,0.857107,0.0829425,-0.00769544,0.0762238
957,0.48957,0.863382,0.122036,-0.558013,-0.0253986,0.0170035,0.00342862,0.0101706,-1.80671,-0.122341,1.05497,0.0809679,-0.00781523,0.0772465
958,-0.808111,0.375196,0.454076,0.0245339,-0.0262156,0.0173774,0.00389902,0.0101856,1.64566,-0.471335,2.70692,0.0826012,-0.00829907,0.0799915
959,-0.22121,0.904062,-0.365702,-0.607969,-0.0264189,0.018302,0.00351362,0.00954105,0.928172,0.374387,1.81077,0.0834829,-0.00790003,0.0817963
960,-0.260346,-0.923942,0.280271,-0.572625,-0.0266626,0.0173205,0.00380191,0.00893463,1.06016,-0.284077,-1.84545,0.0845003,-0.00818771,0.0797887
961,-0.625977,0.63215,-0.45666,0.402125,-0.0272862,0.0179603,0.00332276,0.00934377,1.8037,0.474238,2.35129,0.0862893,-0.00768571,0.0821524
962,-0.788394,0.537854,0.298577,0.322134,-0.0280774,0.0185007,0.00362967,0.00966892,-0.64121,-0.303201,2.5429,0.085533,-0.0079929,0.0847104
963,0.17783,0.520111,-0.835381,-0.343035,-0.0278636,0.0190216,0.00275843,0.00930266,-1.47906,0.988826,1.24135,0.0839083,-0.00695778,0.0859114
964,-0.961279,-0.143389,0.235335,-0.0965697,-0.0288319,0.0188531,0.00299969,0.00919284,0.422003,-0.237563,-2.99352,0.0842591,-0.007197,0.082717
965,-0.527199,0.23955,-0.815277,0.477242,-0.0293483,0.0190818,0.00215173,0.00967786,1.96262,0.953208,2.7151,0.0862055,-0.00620176,0.0854449
966,0.0732329,-0.970915,0.227948,-0.362268,-0.0292421,0.018057,0.00238548,0.00929283,2.3204,-0.229969,-1.49551,0.0885184,-0.0064334,0.0838083
967,-0.604351,0.297573,0.73906,-0.416303,-0.0298368,0.0183461,0.00314729,0.00885271,-2.89061,-0.831674,2.68406,0.0854376,-0.0072868,0.0864973
968,0.329385,-0.215262,0.91933,0.714442,-0.0294657,0.0181047,0.00409376,0.00958162,-0.617327,-1.16637,-0.578851,0.0847116,-0.00848421,0.0858099
969,-0.832599,0.426987,-0.35279,0.225198,-0.0302946,0.0185267,0.00372546,0.00980414,-0.0642825,0.360551,2.66773,0.0845578,-0.00810337,0.0884744
970,0.38629,0.662022,-0.642267,-0.524185,-0.0298651,0.0191901,0.00305949,0.00925363,2.19118,0.697453,1.0426,0.0867296,-0.00737599,0.0894581
971,0.9665,-0.240333,-0.0900954,-0.49293,-0.028839,0.0189228,0.00296355,0.00873645,-2.11212,0.0902177,-0.24372,0.0844651,-0.00727548,0.0891149
972,-0.949292,0.28461,0.133573,0.0744975,-0.029786,0.0191962,0.00309792,0.00880411,1.30993,-0.133973,2.85031,0.0857259,-0.00740583,0.0919557
973,0.0418312,-0.892494,0.449115,0.246851,-0.0297123,0.0182592,0.00355632,0.00904876,-1.99829,-0.465775,-1.52396,0.083584,-0.00787692,0.0902949
974,-0.616947,-0.692429,-0.374058,-0.397087,-0.0303153,0.0175295,0.00316862,0.00863178,0.0507514,0.383381,-2.29861,0.0835503,-0.00747522,0.0878422
975,0.415899,-0.89022,-0.185839,0.761742,-0.0298576,0.0165985,0.00297477,0.0094042,-0.996479,0.186926,-1.13374,0.0824426,-0.00727583,0.0865893
976,-0.331556,-0.435924,0.836684,-0.0199142,-0.0301667,0.0161348,0.00382898,0.00937416,-1.41548,-0.991201,-2.22104,0.0809078,-0.00828395,0.084225
977,-0.405299,0.376259,-0.833164,0.233162,-0.0305507,0.0165034,0.00297228,0.00960322,-0.379929,0.984804,2.39333,0.0804361,-0.00726748,0.0865884
978,-0.535889,-0.805994,0.251387,0.0491743,-0.0310674,0.0156624,0.00322629,0.00964368,-2.87816,-0.254114,-2.15756,0.077411,-0.00751988,0.0842938
979,0.60632,-0.372132,0.702775,0.521071,-0.0304163,0.0152663,0.00394084,0.0101661,2.13153,-0.779291,-0.550472,0.0795092,-0.00830821,0.0836454
980,0.561387,-0.0449056,0.826334,-0.781355,-0.0298124,0.0152049,0.00478002,0.0093584,1.01374,-0.972568,-0.0798205,0.0804625,-0.00929215,0.0834786
981,0.827622,0.00236889,0.561281,0.445027,-0.0289384,0.0151918,0.0053473,0.00980251,2.17222,-0.595933,0.00286228,0.0825947,-0.00989015,0.0833964
982,0.426187,0.164472,-0.889558,-0.834173,-0.0284749,0.0153439,0.00443599,0.00894306,-0.0858218,1.09638,0.368305,0.0824232,-0.0087636,0.0836866
983,0.233661,0.469928,0.851217,-0.764289,-0.0282083,0.0158063,0.00529741,0.00815646,-1.13059,-1.0183,1.10937,0.0811892,-0.0097906,0.08473
984,-0.587459,0.449496,0.672938,-0.0605695,-0.0287766,0.016247,0.00597591,0.00808661,1.70585,-0.738174,2.48846,0.0828403,-0.0105308,0.0871728
985,-0.366719,-0.091044,-0.925866,0.365943,-0.0291197,0.0161381,0.00502988,0.00844992,-1.05602,1.18332,-2.89825,0.0816841,-0.00931879,0.0841419
986,0.199243,-0.824582,0.529496,-0.705219,-0.0288881,0.0152855,0.00556179,0.00772612,-0.407964,-0.558007,-1.33371,0.0811875,-0.00987527,0.0827039
987,0.804192,-0.543434,-0.240739,-0.949675,-0.028044,0.0147194,0.00531225,0.00675611,-0.0440704,0.243127,-0.594266,0.0810606,-0.00961894,0.082018
988,-0.657602,0.751625,-0.0511806,-0.0249077,-0.0286812,0.0154652,0.00525507,0.00672406,-2.90839,0.0512029,2.28957,0.0780348,-0.00955738,0.0842524
989,0.688672,-0.389632,-0.611488,-0.627894,-0.0279559,0.0150556,0.00463146,0.00608238,-1.81624,0.65794,-0.514873,0.0761195,-0.00888245,0.0836466
990,-0.258491,0.837407,-0.481593,0.244157,-0.0281888,0.0158863,0.00414033,0.00632286,-1.64692,0.502472,1.8702,0.074379,-0.00836594,0.0854512
991,-0.200539,0.870135,0.450166,0.314976,-0.0283627,0.0167483,0.0045904,0.00663432,1.51776,-0.466952,1.79731,0.0758355,-0.00882869,0.0871786
992,-0.570645,0.574219,0.587058,0.0757864,-0.0289094,0.0173103,0.00517757,0.00670403,2.14562,-0.62742,2.35307,0.077922,-0.00945227,0.0894628
993,-0.85366,-0.460351,-0.2436,-0.245101,-0.0297399,0.0168292,0.00492704,0.00645045,-0.0373801,0.246076,-2.64703,0.0778059,-0.00919494,0.086707
994,-0.26439,-0.676903,-0.68695,-0.417857,-0.029976,0.0161313,0.00423098,0.00602358,-2.67628,0.757283,-1.94316,0.0750352,-0.00842383,0.0846649
995,0.432111,-0.653145,-0.621837,0.240084,-0.0295116,0.0154587,0.00360177,0.00625882,-2.93681,0.671086,-0.98632,0.0720082,-0.00774091,0.0835885
996,-0.303806,-0.653219,0.693546,-0.581108,-0.029787,0.0147873,0.00429449,0.00566909,1.47497,-0.7664,-2.00613,0.0734168,-0.00850261,0.0814904
997,-0.919877,0.34111,-0.19357,0.197404,-0.0306797,0.0151146,0.00409603,0.0058614,0.66537,0.1948,2.78649,0.0740106,-0.0082987,0.0842036
998,-0.0757473,0.857564,-0.50877,-0.247852,-0.0307249,0.0159588,0.00358213,0.00560718,2.97556,0.533756,1.6589,0.0769179,-0.00775556,0.0857814
999,-0.633749,-0.720299,0.282014,-0.215121,-0.0313285,0.0152218,0.00386084,0.00538623,-1.47176,-0.285892,-2.29236,0.0753677,-0.00803397,0.0834009
1000,0.112287,0.390273,0.913826,-0.744025,-0.0311849,0.0155968,0.00477081,0.00463682,-0.773985,-1.15261,1.29065,0.0745183,-0.00917855,0.0846081
1001,0.586149,-0.0216137,0.809915,-0.359391,-0.0305682,0.0155596,0.00557515,0.00427315,-2.29196,-0.944008,-0.0368573,0.0721542,-0.0101124,0.0844868
1002,-0.655978,-0.198628,-0.728175,-0.371664,-0.0311924,0.0153459,0.00484286,0.00389797,-1.56158,0.815656,-2.84757,0.0705237,-0.00928832,0.0815606
1003,0.093964,0.541227,0.83561,0.681267,-0.0310676,0.0158702,0.00567114,0.00457331,-0.0524347,-0.989242,1.3989,0.0704012,-0.0102653,0.082874
1004,0.915693,0.395233,-0.072778,-0.215197,-0.0301246,0.016248,0.00559301,0.00435442,-2.68315,0.0728424,0.407466,0.0676586,-0.0101826,0.0831973
1005,-0.702214,-0.589498,-0.399232,0.385375,-0.0307933,0.0156453,0.0051902,0.00473354,-0.938218,0.410679,-2.44323,0.0666577,-0.0097638,0.0806834
1006,-0.815173,0.397175,-0.421598,0.277019,-0.031573,0.0160246,0.00476595,0.0050042,2.37746,0.435206,2.68822,0.0689547,-0.00932148,0.0832754
1007,-0.69948,-0.348236,0.624067,0.382307,-0.0322363,0.0156628,0.00538095,0.00537888,1.6273,-0.673937,-2.67967,0.0705022,-0.00998148,0.0805317
1008,0.969004,-0.221573,-0.109255,-0.926054,-0.031243,0.0154275,0.00526722,0.00445484,0.722153,0.109473,-0.224796,0.0711487,-0.00986297,0.0802288
1009,0.0199933,0.824412,-0.565638,-0.0262859,-0.0311922,0.0162292,0.00470141,0.00442438,-2.6276,0.601206,1.54655,0.068474,-0.00925735,0.081682
1010,-0.54804,-0.553696,-0.626955,0.411352,-0.031704,0.015665,0.00407601,0.00482728,-0.352766,0.677638,-2.35106,0.068057,-0.00857726,0.0792733
1011,-0.337201,-0.22379,-0.914447,-0.127459,-0.0320061,0.0154281,0.00316748,0.00469643,1.31433,1.15414,-2.55567,0.0692897,-0.00742719,0.0766671
1012,0.260343,-0.811363,-0.523365,0.131994,-0.0317172,0.0146111,0.00264719,0.00482222,3.06919,0.550796,-1.2603,0.072254,-0.00687559,0.0753459
1013,0.179983,0.761599,0.622553,-0.584433,-0.0315083,0.0153485,0.00325914,0.00424052,0.873079,-0.672001,1.33873,0.0730446,-0.00753218,0.0765931
1014,0.864293,0.499443,-0.0596214,0.393968,-0.0306248,0.0158259,0.00319713,0.00462487,-2.28495,0.0596568,0.523983,0.0707191,-0.00746592,0.0770343
1015,0.989877,-0.081358,0.116292,0.137393,-0.0296194,0.0157302,0.00330855,0.00475568,-2.86044,-0.116556,-0.0820057,0.0678313,-0.0075734,0.0768776
1016,0.134019,0.938967,-0.316829,-0.690723,-0.0294583,0.0166389,0.00299346,0.00407115,1.09936,0.322384,1.42902,0.0688466,-0.00724863,0.0782085
1017,-0.886263,-0.460838,-0.0465371,-0.220874,-0.0303008,0.0161694,0.00294475,0.00384996,-0.963046,0.046554,-2.66209,0.0678319,-0.00719573,0.075514
1018,-0.9034,-0.296783,0.309496,0.219745,-0.0311585,0.015862,0.00324589,0.00406204,1.5306,-0.314663,-2.82418,0.0692688,-0.00749776,0.0726656
1019,-0.394925,-0.351943,0.848629,-0.320774,-0.0315155,0.015501,0.00407551,0.00374326,-2.44827,-1.01339,-2.41368,0.0667982,-0.0084849,0.0702256
1020,0.758866,-0.50816,-0.407303,-0.448735,-0.0307406,0.0149876,0.00367219,0.00329966,2.01448,0.419499,-0.590052,0.0687077,-0.0080653,0.0695783
1021,0.875627,0.120745,0.467651,0.515082,-0.0298529,0.0150912,0.00412663,0.00380091,1.98588,-0.486631,0.137031,0.0705855,-0.00853403,0.0696443
1022,-0.991098,-0.0160099,-0.132166,-0.0602278,-0.0307934,0.0150608,0.00399327,0.00373826,2.49449,0.132554,-3.12544,0.0729572,-0.00839598,0.066518
